change_id	change_type	ags_new	name_new	ags_old	name_old	change_date_stat
12/2013/0003-R	3	12061164	Golßen, Stadt	12061164	Golßen, Stadt	01.01.2013
12/2013/0003-R	3	12061244	Kasel-Golzig	12061244	Kasel-Golzig	01.01.2013
12/2013/0003-R	3	12061471	Steinreich	12061471	Steinreich	01.01.2013
13/2013/0001-R	1	13071103	Moltzow	13071134	Schwinkendorf	01.01.2013
13/2013/0002-R	1	13071047	Grabowhöfe	13071151	Vielist	01.01.2013
13/2013/0003-R	1	13072019	Broderstorf	13072100	Steinfeld	01.01.2013
14/2013/0002-R	1	14521355	Lauter-Bernsbach, Stadt	14521070	Bernsbach	01.01.2013
14/2013/0002-R	1	14521355	Lauter-Bernsbach, Stadt	14521350	Lauter/Sa., Stadt	01.01.2013
14/2013/0003-R	1	14521380	Lugau/Erzgeb., Stadt	14521190	Erlbach-Kirchberg	01.01.2013
14/2013/0004-R	1	14521710	Zwönitz, Stadt	14521300	Hormersdorf	01.01.2013
14/2013/0005-R	1	14522510	Roßwein, Stadt	14522410	Niederstriegis	01.01.2013
14/2013/0005-R	3	14522510	Roßwein, Stadt	14522510	Roßwein, Stadt	01.01.2013
14/2013/0006-R	3	14522570	Waldheim, Stadt	14522570	Waldheim, Stadt	01.01.2013
14/2013/0006-R	1	14522080	Döbeln, Stadt	14522610	Ziegra-Knobelsdorf	01.01.2013
14/2013/0006-R	1	14522570	Waldheim, Stadt	14522610	Ziegra-Knobelsdorf	01.01.2013
14/2013/0007-R	3	14523160	Klingenthal, Stadt	14523160	Klingenthal, Stadt	01.01.2013
14/2013/0007-R	1	14523160	Klingenthal, Stadt	14523470	Zwota	01.01.2013
14/2013/0008-R	1	14523310	Pausa/Vogtl., Stadt	14523240	Mühltroff, Stadt	01.01.2013
14/2013/0009-R	1	14625340	Malschwitz	14625210	Guttau	01.01.2013
14/2013/0009-R	3	14625340	Malschwitz	14625340	Malschwitz	01.01.2013
14/2013/0010-R	1	14626180	Herrnhut, Stadt	14626040	Berthelsdorf	01.01.2013
14/2013/0010-R	3	14626180	Herrnhut, Stadt	14626180	Herrnhut, Stadt	01.01.2013
14/2013/0011-R	1	14626245	Kottmar	14626090	Eibau	01.01.2013
14/2013/0011-R	1	14626245	Kottmar	14626360	Niedercunnersdorf	01.01.2013
14/2013/0011-R	1	14626245	Kottmar	14626380	Obercunnersdorf	01.01.2013
14/2013/0012-R	3	14627050	Gröditz, Stadt	14627050	Gröditz, Stadt	01.01.2013
14/2013/0012-R	1	14627050	Gröditz, Stadt	14627160	Nauwalde	01.01.2013
14/2013/0013-R	1	14730045	Belgern-Schildau, Stadt	14730040	Belgern, Stadt	01.01.2013
14/2013/0013-R	1	14730045	Belgern-Schildau, Stadt	14730260	Schildau, Gneisenaustadt, Stadt	01.01.2013
14/2013/0014-R	1	14730310	Torgau, Stadt	14730350	Zinna	01.01.2013
14/2013/0015-R	1	14730340	Wiedemar	14730220	Neukyhna	01.01.2013
14/2013/0015-R	3	14730340	Wiedemar	14730340	Wiedemar	01.01.2013
14/2013/0015-R	1	14730340	Wiedemar	14730370	Zwochau	01.01.2013
06/2009/0003-R	4	06631002	Burghaun, Marktgemeinde	06631002	Burghaun	01.05.2013
06/2009/0003-R	4	06631007	Eiterfeld, Marktgemeinde	06631007	Eiterfeld	01.05.2013
06/2009/0003-R	4	06632015	Niederaula, Marktgemeinde	06632015	Niederaula	01.05.2013
06/2009/0003-R	4	06632016	Philippsthal (Werra), Marktgemeinde	06632016	Philippsthal (Werra)	01.05.2013
07/2013/0002-R	4	07231090	Mülheim an der Mosel	07231090	Mülheim (Mosel)	01.06.2013
12/2013/0006-R	4	12061540	Wildau, Stadt	12061540	Wildau	01.07.2013
07/2013/0003-R	4	07339043	Nierstein, Stadt	07339043	Nierstein	01.07.2013
06/2013/0001-R	4	06433005	Ginsheim-Gustavsburg, Stadt	06433005	Ginsheim-Gustavsburg	01.07.2013
06/2013/0002-R	4	06635015	Korbach, Hansestadt	06635015	Korbach, Kreisstadt	01.07.2013
05/2013/0001-R	4	05378016	Leichlingen (Rheinland), Blütenstadt	05378016	Leichlingen (Rheinland), Stadt	01.09.2013
05/2013/0001-R	4	05554016	Gescher, Glockenstadt	05554016	Gescher, Stadt	01.09.2013
05/2013/0001-R	4	05754016	Harsewinkel, Die Mähdrescherstadt	05754016	Harsewinkel, Stadt	01.09.2013
05/2013/0001-R	4	05758012	Herford, Hansestadt	05758012	Herford, Stadt	01.09.2013
03/2013/0003-R	1	03158039	Schladen-Werla	03158015	Gielde	01.11.2013
03/2013/0003-R	1	03158039	Schladen-Werla	03158020	Hornburg, Stadt	01.11.2013
03/2013/0003-R	1	03158039	Schladen-Werla	03158026	Schladen	01.11.2013
03/2013/0003-R	1	03158039	Schladen-Werla	03158034	Werlaburgdorf	01.11.2013
03/2013/0005-R	4	03255003	Bodenwerder, Münchhausenstadt	03255003	Bodenwerder, Stadt	01.12.2013
05/2013/0005-R	4	05158004	Erkrath, Fundort des Neanderthalers, Stadt	05158004	Erkrath, Stadt	01.12.2013
15/2013/0003-R	1	15085040	Ballenstedt, Stadt	15085255	Rieder	01.12.2013
16/2013/0008-R	1	16061022	Deuna	16061099	Vollenborn	01.12.2013
16/2013/0009-R	1	16063101	Krayenberggemeinde	16063018	Dorndorf	01.12.2013
16/2013/0009-R	1	16063101	Krayenberggemeinde	16063054	Merkers-Kieselbach	01.12.2013
16/2013/0010-R	1	16063102	Kaltennordheim, Stadt	16063001	Andenhausen	01.12.2013
16/2013/0010-R	3	16063016	Diedorf/Rhön	16063016	Diedorf/Rhön	01.12.2013
16/2013/0010-R	3	16063023	Empfertshausen	16063023	Empfertshausen	01.12.2013
16/2013/0010-R	1	16063102	Kaltennordheim, Stadt	16063026	Fischbach/Rhön	01.12.2013
16/2013/0010-R	1	16063102	Kaltennordheim, Stadt	16063043	Kaltenlengsfeld	01.12.2013
16/2013/0010-R	1	16063102	Kaltennordheim, Stadt	16063044	Kaltennordheim, Stadt	01.12.2013
16/2013/0010-R	1	16063102	Kaltennordheim, Stadt	16063045	Klings	01.12.2013
16/2013/0011-R	1	16063082	Vacha, Stadt	16063053	Martinroda	01.12.2013
16/2013/0011-R	3	16063082	Vacha, Stadt	16063082	Vacha, Stadt	01.12.2013
16/2013/0011-R	1	16063082	Vacha, Stadt	16063083	Völkershausen	01.12.2013
16/2013/0011-R	1	16063082	Vacha, Stadt	16063087	Wölferbütt	01.12.2013
16/2013/0012-R	3	16063013	Creuzburg, Stadt	16063013	Creuzburg, Stadt	01.12.2013
16/2013/0012-R	3	16063039	Ifta	16063039	Ifta	01.12.2013
16/2013/0012-R	3	16063046	Krauthausen	16063046	Krauthausen	01.12.2013
16/2013/0013-R	3	16063072	Stadtlengsfeld, Stadt	16063072	Stadtlengsfeld, Stadt	01.12.2013
16/2013/0014-R	1	16067072	Waltershausen, Stadt	16067084	Emsetal	01.12.2013
16/2013/0015-R	3	16069049	Straufhain	16069049	Straufhain	01.12.2013
16/2013/0016-R	1	16069012	Eisfeld, Stadt	16069005	Bockstadt	01.12.2013
16/2013/0017-R	1	16070018	Gehren, Stadt	16070035	Möhrenbach	01.12.2013
16/2013/0018-R	3	16071099	Saaleplatte	16071099	Saaleplatte	01.12.2013
16/2013/0019-R	3	16071005	Ballstedt	16071005	Ballstedt	01.12.2013
16/2013/0019-R	3	16071007	Berlstedt	16071007	Berlstedt	01.12.2013
16/2013/0019-R	3	16071017	Ettersburg	16071017	Ettersburg	01.12.2013
16/2013/0019-R	3	16071047	Krautheim	16071047	Krautheim	01.12.2013
16/2013/0019-R	3	16071061	Neumark, Stadt	16071061	Neumark, Stadt	01.12.2013
16/2013/0019-R	3	16071076	Ramsla	16071076	Ramsla	01.12.2013
16/2013/0019-R	3	16071085	Schwerstedt	16071085	Schwerstedt	01.12.2013
16/2013/0019-R	3	16071092	Vippachedelhausen	16071092	Vippachedelhausen	01.12.2013
16/2013/0019-R	3	16071011	Buttelstedt, Stadt	16071011	Buttelstedt, Stadt	01.12.2013
16/2013/0019-R	3	16071023	Großobringen	16071023	Großobringen	01.12.2013
16/2013/0019-R	3	16071028	Heichelheim	16071028	Heichelheim	01.12.2013
16/2013/0019-R	3	16071039	Kleinobringen	16071039	Kleinobringen	01.12.2013
16/2013/0019-R	3	16071051	Leutenthal	16071051	Leutenthal	01.12.2013
16/2013/0019-R	3	16071081	Rohrbach	16071081	Rohrbach	01.12.2013
16/2013/0019-R	3	16071082	Sachsenhausen	16071082	Sachsenhausen	01.12.2013
16/2013/0019-R	3	16071097	Wohlsborn	16071097	Wohlsborn	01.12.2013
16/2013/0020-R	3	16071048	Kromsdorf	16071048	Kromsdorf	01.12.2013
16/2013/0020-R	1	16071101	Ilmtal-Weinstraße	16071052	Liebstedt	01.12.2013
16/2013/0020-R	1	16071101	Ilmtal-Weinstraße	16071054	Mattstedt	01.12.2013
16/2013/0020-R	1	16071101	Ilmtal-Weinstraße	16071062	Niederreißen	01.12.2013
16/2013/0020-R	1	16071101	Ilmtal-Weinstraße	16071063	Niederroßla	01.12.2013
16/2013/0020-R	1	16071101	Ilmtal-Weinstraße	16071066	Nirmsdorf	01.12.2013
16/2013/0020-R	1	16071101	Ilmtal-Weinstraße	16071068	Oberreißen	01.12.2013
16/2013/0020-R	1	16071101	Ilmtal-Weinstraße	16071072	Oßmannstedt	01.12.2013
16/2013/0020-R	1	16071101	Ilmtal-Weinstraße	16071074	Pfiffelbach	01.12.2013
16/2013/0020-R	1	16071101	Ilmtal-Weinstraße	16071096	Willerstedt	01.12.2013
16/2013/0021-R	1	16072018	Sonneberg, Stadt	16072022	Oberland am Rennsteig	01.12.2013
16/2013/0022-R	3	16073028	Gräfenthal, Stadt	16073028	Gräfenthal, Stadt	01.12.2013
16/2013/0023-R	1	16075014	Dittersdorf	16075012	Chursdorf	01.12.2013
16/2013/0024-R	3	16075129	Krölpa	16075129	Krölpa	01.12.2013
16/2013/0025-R	3	16076039	Langenwetzendorf	16076039	Langenwetzendorf	01.12.2013
16/2013/0025-R	1	16076039	Langenwetzendorf	16076024	Hain	01.12.2013
16/2013/0025-R	3	16076029	Hohenleuben, Stadt	16076029	Hohenleuben, Stadt	01.12.2013
16/2013/0025-R	1	16076079	Weida, Stadt	16076031	Hohenölsen	01.12.2013
16/2013/0025-R	3	16076038	Kühdorf	16076038	Kühdorf	01.12.2013
16/2013/0025-R	1	16076039	Langenwetzendorf	16076045	Lunzig	01.12.2013
16/2013/0025-R	1	16076039	Langenwetzendorf	16076051	Neugernsdorf	01.12.2013
16/2013/0025-R	1	16076079	Weida, Stadt	16076065	Schömberg	01.12.2013
16/2013/0025-R	1	16076079	Weida, Stadt	16076073	Steinsdorf	01.12.2013
16/2013/0025-R	3	16076074	Teichwitz	16076074	Teichwitz	01.12.2013
16/2013/0025-R	1	16076039	Langenwetzendorf	16076083	Wildetaube	01.12.2013
