change_id	change_type	ags_new	name_new	ags_old	name_old	change_date_stat
15/2010/0002-R	1	15081225	Jübar	15081335	Lüdelsen	2010-01-01
15/2010/0002-R	3	15081345	Mehmke	15081345	Mehmke	2010-01-01
15/2010/0002-R	1	15081225	Jübar	15081365	Nettgau	2010-01-01
15/2010/0002-R	1	15081105	Diesdorf, Flecken	15081370	Neuekrug	2010-01-01
15/2010/0002-R	3	15081440	Rohrberg	15081440	Rohrberg	2010-01-01
15/2010/0002-R	3	15081545	Wallstawe 	15081545	Wallstawe 	2010-01-01
15/2010/0002-R	1	15081455	Salzwedel, Hansestadt	15081090	Chüden	2010-01-01
15/2010/0002-R	1	15081455	Salzwedel, Hansestadt	15081160	Henningen	2010-01-01
15/2010/0002-R	1	15081455	Salzwedel, Hansestadt	15081265	Klein Gartz	2010-01-01
15/2010/0002-R	3	15081290	Kuhfelde	15081290	Kuhfelde	2010-01-01
15/2010/0002-R	1	15081455	Salzwedel, Hansestadt	15081325	Liesten	2010-01-01
15/2010/0002-R	1	15081455	Salzwedel, Hansestadt	15081395	Osterwohle	2010-01-01
15/2010/0002-R	1	15081455	Salzwedel, Hansestadt	15081415	Pretzier	2010-01-01
15/2010/0002-R	1	15081455	Salzwedel, Hansestadt	15081430	Riebau	2010-01-01
15/2010/0002-R	1	15081455	Salzwedel, Hansestadt	15081480	Seebenau	2010-01-01
15/2010/0002-R	1	15081455	Salzwedel, Hansestadt	15081525	Tylsen	2010-01-01
15/2010/0003-R	1	15081135	Gardelegen, Hansestadt	15081220	Jeseritz	2010-01-01
15/2010/0003-R	1	15081135	Gardelegen, Hansestadt	15081410	Potzehne	2010-01-01
15/2010/0003-R	1	15081135	Gardelegen, Hansestadt	15081445	Roxförde	2010-01-01
15/2010/0003-R	1	15081135	Gardelegen, Hansestadt	15081550	Wannefeld	2010-01-01
15/2010/0003-R	1	15081135	Gardelegen, Hansestadt	15081570	Wiepke	2010-01-01
15/2010/0003-R	1	15081135	Gardelegen, Hansestadt	15081590	Zichtau	2010-01-01
15/2010/0004-R	1	15081280	Klötze, Stadt	15081110	Dönitz	2010-01-01
15/2010/0004-R	1	15081280	Klötze, Stadt	15081180	Immekath	2010-01-01
15/2010/0004-R	1	15081280	Klötze, Stadt	15081185	Jahrstedt	2010-01-01
15/2010/0004-R	3	15081280	Klötze, Stadt	15081280	Klötze, Stadt	2010-01-01
15/2010/0004-R	1	15081280	Klötze, Stadt	15081295	Kunrau	2010-01-01
15/2010/0004-R	1	15081280	Klötze, Stadt	15081300	Kusey	2010-01-01
15/2010/0004-R	1	15081280	Klötze, Stadt	15081375	Neuendorf	2010-01-01
15/2010/0004-R	1	15081280	Klötze, Stadt	15081385	Neuferchau	2010-01-01
15/2010/0004-R	1	15081280	Klötze, Stadt	15081435	Ristedt	2010-01-01
15/2010/0004-R	1	15081280	Klötze, Stadt	15081475	Schwiesau	2010-01-01
15/2010/0004-R	1	15081280	Klötze, Stadt	15081505	Steimke	2010-01-01
15/2010/0004-R	1	15081280	Klötze, Stadt	15081555	Wenze	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082025	Bornum	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082035	Buhlendorf	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082050	Deetz	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082060	Dobritz	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082095	Gehrden	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082110	Gödnitz	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082125	Grimme	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082150	Güterglück	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082160	Hohenlepte	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082170	Jütrichau	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082190	Leps	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082205	Lindau, Stadt	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082230	Moritz	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082245	Nedlitz	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082250	Nutha	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082275	Polenzko	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082315	Reuden/Anhalt	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082370	Steutz	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082375	Straguth	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082400	Walternienburg	2010-01-01
15/2010/0006-R	1	15082430	Zerbst/Anhalt, Stadt	15082435	Zernitz	2010-01-01
15/2010/0007-R	3	15082015	Bitterfeld-Wolfen, Stadt	15082015	Bitterfeld-Wolfen, Stadt	2010-01-01
15/2010/0007-R	1	15082241	Muldestausee	15082090	Friedersdorf	2010-01-01
15/2010/0007-R	1	15082241	Muldestausee	15082235	Mühlbeck	2010-01-01
15/2010/0007-R	1	15082241	Muldestausee	15082040	Burgkemnitz	2010-01-01
15/2010/0007-R	1	15082241	Muldestausee	15082120	Gossa	2010-01-01
15/2010/0007-R	1	15082241	Muldestausee	15082130	Gröbern	2010-01-01
15/2010/0007-R	1	15082241	Muldestausee	15082185	Krina	2010-01-01
15/2010/0007-R	1	15082241	Muldestausee	15082240	Muldenstein	2010-01-01
15/2010/0007-R	1	15082241	Muldestausee	15082270	Plodda	2010-01-01
15/2010/0007-R	1	15082241	Muldestausee	15082280	Pouch	2010-01-01
15/2010/0007-R	1	15082241	Muldestausee	15082335	Rösa	2010-01-01
15/2010/0007-R	1	15082241	Muldestausee	15082355	Schlaitz	2010-01-01
15/2010/0007-R	1	15082241	Muldestausee	15082365	Schwemsal	2010-01-01
15/2010/0008-R	1	15082256	Osternienburger Land	15082045	Chörau	2010-01-01
15/2010/0008-R	1	15082256	Osternienburger Land	15082055	Diebzig	2010-01-01
15/2010/0008-R	1	15082256	Osternienburger Land	15082065	Dornbock	2010-01-01
15/2010/0008-R	1	15082256	Osternienburger Land	15082070	Drosa	2010-01-01
15/2010/0008-R	1	15082256	Osternienburger Land	15082080	Elsnigk	2010-01-01
15/2010/0008-R	1	15082256	Osternienburger Land	15082145	Großpaschleben	2010-01-01
15/2010/0008-R	1	15082256	Osternienburger Land	15082175	Kleinpaschleben	2010-01-01
15/2010/0008-R	1	15082256	Osternienburger Land	15082195	Libbesdorf	2010-01-01
15/2010/0008-R	1	15082256	Osternienburger Land	15082225	Micheln	2010-01-01
15/2010/0008-R	1	15082256	Osternienburger Land	15082255	Osternienburg	2010-01-01
15/2010/0008-R	1	15082256	Osternienburger Land	15082305	Reppichau	2010-01-01
15/2010/0008-R	1	15082256	Osternienburger Land	15082395	Trinum	2010-01-01
15/2010/0008-R	1	15082256	Osternienburger Land	15082415	Wulfen	2010-01-01
15/2010/0008-R	1	15082256	Osternienburger Land	15082420	Zabitz	2010-01-01
15/2010/0009-R	1	15082301	Raguhn-Jeßnitz, Stadt	15082010	Altjeßnitz	2010-01-01
15/2010/0009-R	1	15082301	Raguhn-Jeßnitz, Stadt	15082165	Jeßnitz (Anhalt), Stadt	2010-01-01
15/2010/0009-R	1	15082301	Raguhn-Jeßnitz, Stadt	15082215	Marke	2010-01-01
15/2010/0009-R	1	15082301	Raguhn-Jeßnitz, Stadt	15082300	Raguhn, Stadt	2010-01-01
15/2010/0009-R	1	15082301	Raguhn-Jeßnitz, Stadt	15082310	Retzau	2010-01-01
15/2010/0009-R	1	15082301	Raguhn-Jeßnitz, Stadt	15082350	Schierau	2010-01-01
15/2010/0009-R	1	15082301	Raguhn-Jeßnitz, Stadt	15082380	Thurland	2010-01-01
15/2010/0009-R	1	15082301	Raguhn-Jeßnitz, Stadt	15082385	Tornau vor der Heide	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082075	Edderitz	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082085	Fraßdorf	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082100	Glauzig	2010-01-01
15/2010/0010-R	3	15082115	Görzig	15082115	Görzig	2010-01-01
15/2010/0010-R	3	15082135	Gröbzig, Stadt	15082135	Gröbzig, Stadt	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082140	Großbadegast	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082155	Hinsdorf	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082200	Libehna	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082210	Maasdorf	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082220	Meilendorf	2010-01-01
15/2010/0010-R	3	15082265	Piethen	15082265	Piethen	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082285	Prosigk	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082290	Quellendorf	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082295	Radegast, Stadt	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082320	Reupzig	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082325	Riesdorf	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082345	Scheuder	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082390	Trebbichau an der Fuhne	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082405	Weißandt-Gölzau	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082410	Wieskau	2010-01-01
15/2010/0010-R	1	15082377	Südliches Anhalt, Stadt	15082425	Zehbitz	2010-01-01
15/2010/0011-R	3	15083030	Angern	15083030	Angern	2010-01-01
15/2010/0011-R	1	15083030	Angern	15083080	Bertingen	2010-01-01
15/2010/0011-R	1	15083557	Westheide	15083090	Born	2010-01-01
15/2010/0011-R	3	15083120	Burgstall	15083120	Burgstall	2010-01-01
15/2010/0011-R	3	15083130	Colbitz	15083130	Colbitz	2010-01-01
15/2010/0011-R	1	15083120	Burgstall	15083135	Cröchern	2010-01-01
15/2010/0011-R	1	15083120	Burgstall	15083145	Dolle	2010-01-01
15/2010/0011-R	1	15083361	Loitsche-Heinrichsberg	15083280	Heinrichsberg	2010-01-01
15/2010/0011-R	1	15083557	Westheide	15083290	Hillersleben	2010-01-01
15/2010/0011-R	1	15083361	Loitsche-Heinrichsberg	15083360	Loitsche	2010-01-01
15/2010/0011-R	1	15083030	Angern	15083365	Mahlwinkel	2010-01-01
15/2010/0011-R	1	15083557	Westheide	15083385	Neuenhofe	2010-01-01
15/2010/0011-R	3	15083440	Rogätz	15083440	Rogätz	2010-01-01
15/2010/0011-R	1	15083120	Burgstall	15083450	Sandbeiendorf	2010-01-01
15/2010/0011-R	1	15083030	Angern	15083555	Wenddorf	2010-01-01
15/2010/0011-R	3	15083580	Zielitz	15083580	Zielitz	2010-01-01
15/2010/0012-R	1	15083323	Ingersleben	15083010	Alleringersleben	2010-01-01
15/2010/0012-R	3	15083020	Altenhausen	15083020	Altenhausen	2010-01-01
15/2010/0012-R	1	15083205	Erxleben	15083050	Bartensleben	2010-01-01
15/2010/0012-R	3	15083060	Beendorf	15083060	Beendorf	2010-01-01
15/2010/0012-R	1	15083230	Flechtingen	15083065	Behnsdorf	2010-01-01
15/2010/0012-R	1	15083230	Flechtingen	15083070	Belsdorf	2010-01-01
15/2010/0012-R	1	15083230	Flechtingen	15083085	Böddensell	2010-01-01
15/2010/0012-R	3	15083115	Bülstringen	15083115	Bülstringen	2010-01-01
15/2010/0012-R	1	15083411	Oebisfelde-Weferlingen, Stadt	15083140	Döhren	2010-01-01
15/2010/0012-R	1	15083323	Ingersleben	15083195	Eimersleben	2010-01-01
15/2010/0012-R	1	15083020	Altenhausen	15083200	Emden	2010-01-01
15/2010/0012-R	3	15083205	Erxleben	15083205	Erxleben	2010-01-01
15/2010/0012-R	1	15083411	Oebisfelde-Weferlingen, Stadt	15083210	Eschenrode	2010-01-01
15/2010/0012-R	3	15083220	Everingen	15083220	Everingen	2010-01-01
15/2010/0012-R	3	15083230	Flechtingen	15083230	Flechtingen	2010-01-01
15/2010/0012-R	1	15083205	Erxleben	15083265	Hakenstedt	2010-01-01
15/2010/0012-R	1	15083411	Oebisfelde-Weferlingen, Stadt	15083295	Hödingen	2010-01-01
15/2010/0012-R	1	15083411	Oebisfelde-Weferlingen, Stadt	15083315	Hörsingen	2010-01-01
15/2010/0012-R	1	15083020	Altenhausen	15083330	Ivenrode	2010-01-01
15/2010/0012-R	1	15083323	Ingersleben	15083380	Morsleben	2010-01-01
15/2010/0012-R	1	15083323	Ingersleben	15083420	Ostingersleben	2010-01-01
15/2010/0012-R	1	15083411	Oebisfelde-Weferlingen, Stadt	15083465	Schwanefeld	2010-01-01
15/2010/0012-R	1	15083411	Oebisfelde-Weferlingen, Stadt	15083475	Seggerde	2010-01-01
15/2010/0012-R	1	15083411	Oebisfelde-Weferlingen, Stadt	15083480	Siestedt	2010-01-01
15/2010/0012-R	3	15083495	Süplingen	15083495	Süplingen	2010-01-01
15/2010/0012-R	1	15083205	Erxleben	15083500	Uhrsleben	2010-01-01
15/2010/0012-R	1	15083411	Oebisfelde-Weferlingen, Stadt	15083525	Walbeck	2010-01-01
15/2010/0012-R	1	15083411	Oebisfelde-Weferlingen, Stadt	15083540	Weferlingen, Flecken	2010-01-01
15/2010/0012-R	1	15083125	Calvörde	15083075	Berenbrock	2010-01-01
15/2010/0012-R	1	15083411	Oebisfelde-Weferlingen, Stadt	15083100	Bösdorf	2010-01-01
15/2010/0012-R	1	15083125	Calvörde	15083155	Dorst	2010-01-01
15/2010/0012-R	1	15083411	Oebisfelde-Weferlingen, Stadt	15083185	Eickendorf	2010-01-01
15/2010/0012-R	1	15083411	Oebisfelde-Weferlingen, Stadt	15083215	Etingen	2010-01-01
15/2010/0012-R	1	15083125	Calvörde	15083240	Grauingen	2010-01-01
15/2010/0012-R	1	15083411	Oebisfelde-Weferlingen, Stadt	15083335	Kathendorf	2010-01-01
15/2010/0012-R	1	15083125	Calvörde	15083350	Klüden	2010-01-01
15/2010/0012-R	1	15083125	Calvörde	15083370	Mannhausen	2010-01-01
15/2010/0012-R	1	15083411	Oebisfelde-Weferlingen, Stadt	15083410	Oebisfelde, Stadt	2010-01-01
15/2010/0012-R	1	15083411	Oebisfelde-Weferlingen, Stadt	15083435	Rätzlingen	2010-01-01
15/2010/0012-R	1	15083125	Calvörde	15083510	Velsdorf	2010-01-01
15/2010/0012-R	1	15083125	Calvörde	15083545	Wegenstedt	2010-01-01
15/2010/0012-R	1	15083115	Bülstringen	15083560	Wieglitz	2010-01-01
15/2010/0012-R	1	15083125	Calvörde, Flecken	15083585	Zobbenitz	2010-01-01
15/2010/0013-R	1	15083320	Hötensleben	15083045	Barneberg	2010-01-01
15/2010/0013-R	3	15083160	Drackenstedt	15083160	Drackenstedt	2010-01-01
15/2010/0013-R	3	15083170	Druxberge	15083170	Druxberge	2010-01-01
15/2010/0013-R	3	15083190	Eilsleben	15083190	Eilsleben	2010-01-01
15/2010/0013-R	3	15083275	Harbke	15083275	Harbke	2010-01-01
15/2010/0013-R	3	15083320	Hötensleben	15083320	Hötensleben	2010-01-01
15/2010/0013-R	1	15083485	Sommersdorf	15083375	Marienborn	2010-01-01
15/2010/0013-R	3	15083425	Ovelgünne	15083425	Ovelgünne	2010-01-01
15/2010/0013-R	3	15083485	Sommersdorf	15083485	Sommersdorf	2010-01-01
15/2010/0013-R	3	15083505	Ummendorf	15083505	Ummendorf	2010-01-01
15/2010/0013-R	3	15083515	Völpke	15083515	Völpke	2010-01-01
15/2010/0013-R	3	15083535	Wefensleben	15083535	Wefensleben	2010-01-01
15/2010/0013-R	1	15083190	Eilsleben	15083570	Wormsdorf	2010-01-01
15/2010/0014-R	3	15083025	Am Großen Bruch	15083025	Am Großen Bruch	2010-01-01
15/2010/0014-R	3	15083035	Ausleben	15083035	Ausleben	2010-01-01
15/2010/0014-R	3	15083245	Gröningen, Stadt	15083245	Gröningen, Stadt	2010-01-01
15/2010/0014-R	3	15083355	Kroppenstedt, Stadt	15083355	Kroppenstedt, Stadt	2010-01-01
15/2010/0014-R	3	15083520	Wackersleben	15083520	Wackersleben	2010-01-01
15/2010/0014-R	1	15083025	Am Großen Bruch	15083575	Wulferstedt	2010-01-01
15/2010/0015-R	1	15083298	Hohe Börde	15083005	Ackendorf	2010-01-01
15/2010/0015-R	1	15083298	Hohe Börde	15083055	Bebertal	2010-01-01
15/2010/0015-R	3	15083095	Bornstedt	15083095	Bornstedt	2010-01-01
15/2010/0015-R	1	15083298	Hohe Börde	15083180	Eichenbarleben	2010-01-01
15/2010/0015-R	1	15083298	Hohe Börde	15083255	Groß Santersleben	2010-01-01
15/2010/0015-R	1	15083298	Hohe Börde	15083285	Hermsdorf	2010-01-01
15/2010/0015-R	1	15083298	Hohe Börde	15083305	Hohenwarsleben	2010-01-01
15/2010/0015-R	1	15083298	Hohe Börde	15083325	Irxleben	2010-01-01
15/2010/0015-R	1	15083298	Hohe Börde	15083395	Niederndodeleben	2010-01-01
15/2010/0015-R	1	15083298	Hohe Börde	15083400	Nordgermersleben	2010-01-01
15/2010/0015-R	1	15083298	Hohe Börde	15083405	Ochtmersleben	2010-01-01
15/2010/0015-R	3	15083445	Rottmersleben	15083445	Rottmersleben	2010-01-01
15/2010/0015-R	1	15083298	Hohe Börde	15083455	Schackensleben	2010-01-01
15/2010/0015-R	1	15083298	Hohe Börde	15083550	Wellen	2010-01-01
15/2010/0016-R	1	15083531	Wanzleben-Börde, Stadt	15083105	Bottmersdorf	2010-01-01
15/2010/0016-R	1	15083531	Wanzleben-Börde, Stadt	15083150	Domersleben	2010-01-01
15/2010/0016-R	1	15083531	Wanzleben-Börde, Stadt	15083165	Dreileben	2010-01-01
15/2010/0016-R	1	15083531	Wanzleben-Börde, Stadt	15083175	Eggenstedt	2010-01-01
15/2010/0016-R	1	15083531	Wanzleben-Börde, Stadt	15083250	Groß Rodensleben	2010-01-01
15/2010/0016-R	1	15083531	Wanzleben-Börde, Stadt	15083300	Hohendodeleben	2010-01-01
15/2010/0016-R	1	15083531	Wanzleben-Börde, Stadt	15083340	Klein Rodensleben	2010-01-01
15/2010/0016-R	3	15083345	Klein Wanzleben	15083345	Klein Wanzleben	2010-01-01
15/2010/0016-R	1	15083531	Wanzleben-Börde, Stadt	15083470	Seehausen, Stadt	2010-01-01
15/2010/0016-R	1	15083531	Wanzleben-Börde, Stadt	15083530	Wanzleben, Stadt	2010-01-01
15/2010/0017-R	1	15083415	Oschersleben (Bode), Stadt	15083430	Peseckendorf	2010-01-01
15/2010/0018-R	1	15084207	Gutenborn	15084035	Bergisdorf	2010-01-01
15/2010/0018-R	1	15084565	Wetterzeube	15084045	Breitenbach	2010-01-01
15/2010/0018-R	1	15084442	Schnaudertal	15084050	Bröckau	2010-01-01
15/2010/0018-R	1	15084275	Kretzschau	15084105	Döschwitz	2010-01-01
15/2010/0018-R	1	15084207	Gutenborn	15084110	Droßdorf	2010-01-01
15/2010/0018-R	3	15084115	Droyßig	15084115	Droyßig	2010-01-01
15/2010/0018-R	1	15084275	Kretzschau	15084175	Grana	2010-01-01
15/2010/0018-R	1	15084565	Wetterzeube	15084210	Haynsburg	2010-01-01
15/2010/0018-R	1	15084207	Gutenborn	15084225	Heuckewalde	2010-01-01
15/2010/0018-R	3	15084275	Kretzschau	15084275	Kretzschau	2010-01-01
15/2010/0018-R	1	15084207	Gutenborn	15084430	Schellbach	2010-01-01
15/2010/0018-R	1	15084115	Droyßig	15084545	Weißenborn	2010-01-01
15/2010/0018-R	3	15084565	Wetterzeube	15084565	Wetterzeube	2010-01-01
15/2010/0018-R	1	15084442	Schnaudertal	15084575	Wittgendorf	2010-01-01
15/2010/0019-R	3	15084170	Goseck	15084170	Goseck	2010-01-01
15/2010/0019-R	3	15084025	Balgstädt	15084025	Balgstädt	2010-01-01
15/2010/0019-R	3	15084135	Freyburg (Unstrut), Stadt	15084135	Freyburg (Unstrut), Stadt	2010-01-01
15/2010/0019-R	3	15084150	Gleina	15084150	Gleina	2010-01-01
15/2010/0019-R	3	15084250	Karsdorf	15084250	Karsdorf	2010-01-01
15/2010/0019-R	3	15084285	Laucha an der Unstrut, Stadt	15084285	Laucha an der Unstrut, Stadt	2010-01-01
15/2010/0019-R	3	15084360	Nebra (Unstrut), Stadt	15084360	Nebra (Unstrut), Stadt	2010-01-01
15/2010/0019-R	3	15084410	Reinsdorf	15084410	Reinsdorf	2010-01-01
15/2010/0020-R	1	15084355	Naumburg (Saale), Stadt	15084020	Bad Kösen, Stadt	2010-01-01
15/2010/0020-R	1	15084341	Molauer Land	15084005	Abtlöbnitz	2010-01-01
15/2010/0020-R	1	15084341	Molauer Land	15084080	Casekirchen	2010-01-01
15/2010/0020-R	1	15084355	Naumburg (Saale), Stadt	15084085	Crölpa-Löbschütz	2010-01-01
15/2010/0020-R	1	15084560	Wethau	15084145	Gieckau	2010-01-01
15/2010/0020-R	1	15084375	Osterfeld, Stadt	15084155	Goldschau	2010-01-01
15/2010/0020-R	1	15084335	Mertendorf	15084165	Görschen	2010-01-01
15/2010/0020-R	1	15084375	Osterfeld, Stadt	15084215	Heidegrund	2010-01-01
15/2010/0020-R	1	15084355	Naumburg (Saale), Stadt	15084240	Janisroda	2010-01-01
15/2010/0020-R	1	15084341	Molauer Land	15084290	Leislau	2010-01-01
15/2010/0020-R	1	15084335	Mertendorf	15084300	Löbitz	2010-01-01
15/2010/0020-R	1	15084013	Anhalt Süd	15084325	Meineweh	2010-01-01
15/2010/0020-R	3	15084335	Mertendorf	15084335	Mertendorf	2010-01-01
15/2010/0020-R	1	15084341	Molauer Land	15084340	Molau	2010-01-01
15/2010/0020-R	3	15084375	Osterfeld, Stadt	15084375	Osterfeld, Stadt	2010-01-01
15/2010/0020-R	1	15084013	Anhalt Süd	15084390	Pretzsch	2010-01-01
15/2010/0020-R	1	15084355	Naumburg (Saale), Stadt	15084395	Prießnitz	2010-01-01
15/2010/0020-R	3	15084445	Schönburg	15084445	Schönburg	2010-01-01
15/2010/0020-R	3	15084470	Stößen, Stadt	15084470	Stößen, Stadt	2010-01-01
15/2010/0020-R	1	15084013	Anhalt Süd	15084520	Unterkaka	2010-01-01
15/2010/0020-R	1	15084375	Osterfeld, Stadt	15084530	Waldau	2010-01-01
15/2010/0020-R	3	15084560	Wethau	15084560	Wethau	2010-01-01
